season,week,contestant_row,celebrity_name,ballroom_partner,placement,results,judge_total_S,judge_share_Q,fan_share_P,fan_votes_V,composite_C
22,6,0,Antonio Brown,Sharna Burgess,5,Eliminated Week 9,9.0,0.11894273127753303,0.123375,1233750.0,0.24231773127753303
22,6,4,Jodie Sweetin,Keo Motsepe,6,Eliminated Week 8,8.333333333333334,0.11013215859030837,0.123375,1233750.0,0.23350715859030835
22,6,8,Nyle DiMarco,Peta Murgatroyd,1,1st Place,8.333333333333334,0.11013215859030837,0.123375,1233750.0,0.23350715859030835
22,6,5,Kim Fields,Sasha Farber,8,Eliminated Week 7,8.0,0.10572687224669602,0.123375,1233750.0,0.22910187224669604
22,6,10,Von Miller,Witney Carson,7,Eliminated Week 7,8.0,0.10572687224669602,0.123375,1233750.0,0.22910187224669604
22,6,3,Ginger Zee,Valentin Chmerkovskiy,3,3rd Place,8.0,0.10572687224669602,0.123375,1233750.0,0.22910187224669604
22,6,1,Doug Flutie,Karina Smirnoff,9,Eliminated Week 6,7.0,0.09251101321585903,0.013,130000.0,0.10551101321585903
22,7,8,Nyle DiMarco,Peta Murgatroyd,1,1st Place,9.333333333333334,0.13084112149532712,0.1662772585669782,1662772.585669782,0.2971183800623053
22,7,9,Paige VanZant,Mark Ballas,2,2nd Place,9.166666666666666,0.12850467289719625,0.1662772585669782,1662772.585669782,0.2947819314641744
22,7,3,Ginger Zee,Valentin Chmerkovskiy,3,3rd Place,9.166666666666666,0.12850467289719625,0.1662772585669782,1662772.585669782,0.2947819314641744
22,7,11,Wanya Morris,Lindsay Arnold,4,Eliminated Week 9,9.166666666666666,0.12850467289719625,0.1662772585669782,1662772.585669782,0.2947819314641744
22,7,4,Jodie Sweetin,Keo Motsepe,6,Eliminated Week 8,8.5,0.11915887850467291,0.168613707165109,1686137.0716510904,0.2877725856697819
22,7,0,Antonio Brown,Sharna Burgess,5,Eliminated Week 9,8.666666666666666,0.12149532710280374,0.1662772585669782,1662772.585669782,0.2877725856697819
22,7,5,Kim Fields,Sasha Farber,8,Eliminated Week 7,8.666666666666666,0.12149532710280374,0.0,0.0,0.12149532710280374
22,7,10,Von Miller,Witney Carson,7,Eliminated Week 7,8.666666666666666,0.12149532710280374,0.0,0.0,0.12149532710280374
22,8,9,Paige VanZant,Mark Ballas,2,2nd Place,9.333333333333334,0.16568047337278108,0.1988165680473372,1988165.6804733723,0.3644970414201183
22,8,8,Nyle DiMarco,Peta Murgatroyd,1,1st Place,9.666666666666666,0.17159763313609466,0.1928994082840236,1928994.0828402368,0.3644970414201183
22,8,3,Ginger Zee,Valentin Chmerkovskiy,3,3rd Place,10.0,0.17751479289940827,0.18698224852071,1869822.4852071004,0.3644970414201183
22,8,0,Antonio Brown,Sharna Burgess,5,Eliminated Week 9,9.0,0.15976331360946744,0.2047337278106508,2047337.2781065088,0.36449704142011824
22,8,11,Wanya Morris,Lindsay Arnold,4,Eliminated Week 9,8.333333333333334,0.14792899408284024,0.216568047337278,2165680.4733727807,0.36449704142011824
22,8,4,Jodie Sweetin,Keo Motsepe,6,Eliminated Week 8,10.0,0.17751479289940827,0.0,0.0,0.17751479289940827
22,9,3,Ginger Zee,Valentin Chmerkovskiy,3,3rd Place,9.333333333333334,0.1951219512195122,0.2713124274099884,2713124.274099884,0.4664343786295006
22,9,9,Paige VanZant,Mark Ballas,2,2nd Place,9.833333333333334,0.20557491289198607,0.2608594657375145,2608594.657375145,0.46643437862950055
22,9,8,Nyle DiMarco,Peta Murgatroyd,1,1st Place,9.5,0.19860627177700346,0.2678281068524971,2678281.068524972,0.46643437862950055
22,9,11,Wanya Morris,Lindsay Arnold,4,Eliminated Week 9,10.0,0.20905923344947736,0.2,2000000.0,0.40905923344947737
22,9,0,Antonio Brown,Sharna Burgess,5,Eliminated Week 9,9.166666666666666,0.19163763066202089,0.0,0.0,0.19163763066202089
22,10,9,Paige VanZant,Mark Ballas,2,2nd Place,9.888866666666669,0.340996970101012,0.3409969701010119,3409969.701010119,0.6819939402020239
22,10,8,Nyle DiMarco,Peta Murgatroyd,1,1st Place,9.6666,0.3333325670462853,0.3333325670462853,3333325.670462853,0.6666651340925706
22,10,3,Ginger Zee,Valentin Chmerkovskiy,3,3rd Place,9.4444,0.32567046285270274,0.3256704628527027,3256704.628527028,0.6513409257054055
23,1,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,7.75,0.09393939393939393,0.0939393939393939,939393.9393939392,0.18787878787878784
23,1,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,7.75,0.09393939393939393,0.0939393939393939,939393.9393939392,0.18787878787878784
23,1,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,6.75,0.08181818181818182,0.0818181818181818,818181.8181818182,0.16363636363636364
23,1,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,6.75,0.08181818181818182,0.0818181818181818,818181.8181818182,0.16363636363636364
23,1,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,6.5,0.07878787878787878,0.0787878787878787,787878.7878787878,0.15757575757575748
23,1,1,Babyface,Allison Holker,11,Eliminated Week 4,6.5,0.07878787878787878,0.0787878787878787,787878.7878787878,0.15757575757575748
23,1,12,Vanilla Ice,Witney Carson,10,Eliminated Week 4,6.25,0.07575757575757576,0.0757575757575757,757575.7575757576,0.15151515151515146
23,1,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,6.25,0.07575757575757576,0.0757575757575757,757575.7575757576,0.15151515151515146
23,1,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,6.0,0.07272727272727272,0.0727272727272727,727272.7272727273,0.14545454545454542
23,1,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,6.0,0.07272727272727272,0.0727272727272727,727272.7272727273,0.14545454545454542
23,1,3,Jake T. Austin,Jenna Johnson,13,Eliminated Week 2,5.5,0.06666666666666667,0.0666666666666666,666666.6666666666,0.13333333333333325
23,1,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,5.5,0.06666666666666667,0.0666666666666666,666666.6666666666,0.13333333333333325
23,1,9,Rick Perry,Emma Slater,12,Eliminated Week 3,5.0,0.06060606060606061,0.0606060606060606,606060.6060606061,0.12121212121212122
23,2,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,8.0,0.09090909090909091,0.0828598484848485,828598.484848485,0.1737689393939394
23,2,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,7.75,0.08806818181818182,0.0828598484848485,828598.484848485,0.17092803030303033
23,2,1,Babyface,Allison Holker,11,Eliminated Week 4,7.5,0.08522727272727272,0.0828598484848485,828598.484848485,0.16808712121212122
23,2,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,7.25,0.08238636363636363,0.0828598484848485,828598.484848485,0.16524621212121213
23,2,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,7.25,0.08238636363636363,0.0828598484848485,828598.484848485,0.16524621212121213
23,2,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,7.0,0.07954545454545454,0.0828598484848485,828598.484848485,0.16240530303030304
23,2,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,6.75,0.07670454545454546,0.0828598484848485,828598.484848485,0.15956439393939395
23,2,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,6.5,0.07386363636363637,0.0828598484848485,828598.484848485,0.15672348484848486
23,2,12,Vanilla Ice,Witney Carson,10,Eliminated Week 4,6.5,0.07386363636363637,0.0828598484848485,828598.484848485,0.15672348484848486
23,2,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,6.0,0.06818181818181818,0.0828598484848485,828598.484848485,0.15104166666666669
23,2,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,6.0,0.06818181818181818,0.0828598484848485,828598.484848485,0.15104166666666669
23,2,9,Rick Perry,Emma Slater,12,Eliminated Week 3,5.5,0.0625,0.0885416666666666,885416.6666666667,0.1510416666666666
23,2,3,Jake T. Austin,Jenna Johnson,13,Eliminated Week 2,6.0,0.06818181818181818,0.0,0.0,0.06818181818181818
23,3,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,8.0,0.09846153846153846,0.0909090909090909,909090.9090909092,0.18937062937062937
23,3,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,7.75,0.09538461538461539,0.0909090909090909,909090.9090909092,0.18629370629370628
23,3,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,7.5,0.09230769230769231,0.0909090909090909,909090.9090909092,0.1832167832167832
23,3,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,7.25,0.08923076923076922,0.0909090909090909,909090.9090909092,0.1801398601398601
23,3,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,7.0,0.08615384615384615,0.0909090909090909,909090.9090909092,0.17706293706293705
23,3,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,7.0,0.08615384615384615,0.0909090909090909,909090.9090909092,0.17706293706293705
23,3,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,6.5,0.08,0.0909090909090909,909090.9090909092,0.1709090909090909
23,3,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,6.25,0.07692307692307693,0.0909090909090909,909090.9090909092,0.1678321678321678
23,3,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,6.25,0.07692307692307693,0.0909090909090909,909090.9090909092,0.1678321678321678
23,3,1,Babyface,Allison Holker,11,Eliminated Week 4,6.25,0.07692307692307693,0.0909090909090909,909090.9090909092,0.1678321678321678
23,3,12,Vanilla Ice,Witney Carson,10,Eliminated Week 4,5.75,0.07076923076923076,0.0909090909090909,909090.9090909092,0.16167832167832166
23,3,9,Rick Perry,Emma Slater,12,Eliminated Week 3,5.75,0.07076923076923076,0.0,0.0,0.07076923076923076
23,4,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,10.0,0.11494252873563218,0.1098339719029374,1098339.7190293742,0.22477650063856958
23,4,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.333333333333334,0.10727969348659004,0.1098339719029374,1098339.7190293742,0.21711366538952742
23,4,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,8.333333333333334,0.09578544061302682,0.1098339719029374,1098339.7190293742,0.20561941251596422
23,4,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,8.0,0.09195402298850575,0.1098339719029374,1098339.7190293742,0.20178799489144314
23,4,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,8.0,0.09195402298850575,0.1098339719029374,1098339.7190293742,0.20178799489144314
23,4,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,7.333333333333333,0.0842911877394636,0.1136653895274585,1136653.8952745849,0.19795657726692212
23,4,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,7.666666666666667,0.08812260536398468,0.1098339719029374,1098339.7190293742,0.19795657726692206
23,4,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,7.666666666666667,0.08812260536398468,0.1098339719029374,1098339.7190293742,0.19795657726692206
23,4,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,7.0,0.08045977011494253,0.1174968071519795,1174968.0715197958,0.197956577266922
23,4,12,Vanilla Ice,Witney Carson,10,Eliminated Week 4,7.666666666666667,0.08812260536398468,0.0,0.0,0.08812260536398468
23,4,1,Babyface,Allison Holker,11,Eliminated Week 4,6.0,0.06896551724137931,0.0,0.0,0.06896551724137931
23,5,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.666666666666666,0.12608695652173912,0.1260869565217391,1260869.5652173914,0.25217391304347825
23,5,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,9.0,0.11739130434782608,0.117391304347826,1173913.0434782607,0.2347826086956521
23,5,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,9.0,0.11739130434782608,0.117391304347826,1173913.0434782607,0.2347826086956521
23,5,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,8.666666666666666,0.11304347826086955,0.1130434782608695,1130434.7826086956,0.22608695652173905
23,5,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,8.333333333333334,0.10869565217391304,0.108695652173913,1086956.5217391304,0.21739130434782605
23,5,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,8.0,0.10434782608695652,0.1043478260869565,1043478.2608695652,0.208695652173913
23,5,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,8.0,0.10434782608695652,0.1043478260869565,1043478.2608695652,0.208695652173913
23,5,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,8.0,0.10434782608695652,0.1043478260869565,1043478.2608695652,0.208695652173913
23,5,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,8.0,0.10434782608695652,0.1043478260869565,1043478.2608695652,0.208695652173913
23,6,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,10.0,0.13114754098360656,0.12425,1242500.0,0.25539754098360656
23,6,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.5,0.12459016393442623,0.12425,1242500.0,0.24884016393442623
23,6,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,9.25,0.12131147540983607,0.12425,1242500.0,0.24556147540983608
23,6,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,9.25,0.12131147540983607,0.12425,1242500.0,0.24556147540983608
23,6,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,8.5,0.11147540983606558,0.12425,1242500.0,0.23572540983606557
23,6,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,7.75,0.10163934426229508,0.12425,1242500.0,0.22588934426229507
23,6,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,7.5,0.09836065573770492,0.12425,1242500.0,0.22261065573770492
23,6,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,7.5,0.09836065573770492,0.12425,1242500.0,0.22261065573770492
23,6,0,Amber Rose,Maksim Chmerkoskiy,9,Eliminated Week 6,7.0,0.09180327868852459,0.006,60000.0,0.09780327868852459
23,7,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,9.25,0.13430127041742287,0.1423386051335234,1423386.0513352344,0.27663987555094627
23,7,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.25,0.13430127041742287,0.1423386051335234,1423386.0513352344,0.27663987555094627
23,7,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,8.625,0.12522686025408347,0.1423386051335234,1423386.0513352344,0.26756546538760684
23,7,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,8.625,0.12522686025408347,0.1423386051335234,1423386.0513352344,0.26756546538760684
23,7,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,8.625,0.12522686025408347,0.1423386051335234,1423386.0513352344,0.26756546538760684
23,7,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,8.0,0.1161524500907441,0.1459683691988592,1459683.691988592,0.2621208192896033
23,7,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,8.25,0.11978221415607986,0.1423386051335234,1423386.0513352344,0.26212081928960324
23,7,8,Maureen McCormick,Artem Chigvintsev,8,Eliminated Week 7,8.25,0.11978221415607986,0.0,0.0,0.11978221415607986
23,8,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,11.6666,0.1741285314711756,0.1625207255595942,1625207.2555959427,0.3366492570307698
23,8,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,11.0,0.1641792678400675,0.1625207255595942,1625207.2555959427,0.3266999933996617
23,8,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,10.0,0.14925387985460684,0.1625207255595942,1625207.2555959427,0.31177460541420104
23,8,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,10.0,0.14925387985460684,0.1625207255595942,1625207.2555959427,0.31177460541420104
23,8,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,7.666666666666667,0.11442797455519857,0.1774461135450549,1774461.1354505494,0.2918740881002535
23,8,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,8.0,0.11940310388368545,0.172470984216568,1724709.8421656804,0.29187408810025345
23,8,10,Ryan Lochte,Cheryl Burke,7,Eliminated Week 8,8.666666666666666,0.12935336254065924,0.0,0.0,0.12935336254065924
23,9,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,10.0,0.1762114537444934,0.2,2000000.0,0.3762114537444934
23,9,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,10.0,0.1762114537444934,0.2,2000000.0,0.3762114537444934
23,9,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,9.5,0.16740088105726872,0.2,2000000.0,0.36740088105726876
23,9,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,9.25,0.16299559471365638,0.2,2000000.0,0.3629955947136564
23,9,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.0,0.15859030837004406,0.2,2000000.0,0.3585903083700441
23,9,7,Marilu Henner,Derek Hough,6,Eliminated Week 9,9.0,0.15859030837004406,0.0,0.0,0.15859030837004406
23,10,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,10.0,0.20477815699658702,0.2440273037542662,2440273.037542662,0.44880546075085326
23,10,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,9.666666666666666,0.1979522184300341,0.2508532423208191,2508532.423208191,0.44880546075085326
23,10,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,9.333333333333334,0.19112627986348124,0.2576791808873719,2576791.8088737195,0.44880546075085315
23,10,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.833333333333334,0.20136518771331058,0.2474402730375426,2474402.7303754264,0.44880546075085315
23,10,11,Terra Jole,Sasha Farber,5,Eliminated Week 10,10.0,0.20477815699658702,0.0,0.0,0.20477815699658702
23,11,6,Laurie Hernandez,Valentin Chmerkovskiy,1,1st Place,9.8333,0.2584885858282495,0.2584885858282496,2584885.858282496,0.516977171656499
23,11,4,James Hinchcliffe,Sharna Burgess,2,2nd Place,9.74995,0.25629755904896034,0.2562975590489603,2562975.590489604,0.5125951180979207
23,11,2,Calvin Johnson Jr.,Lindsay Arnold,3,3rd Place,9.583275,0.25191616266698036,0.2519161626669803,2519161.626669804,0.5038323253339607
23,11,5,Jana Kramer,Gleb Savchenko,4,Eliminated Week 11,8.875,0.2332976924558098,0.2332976924558098,2332976.924558098,0.4665953849116196
24,1,11,Simone Biles,Sasha Farber,4,Eliminated Week 9,8.0,0.10596026490066225,0.1059602649006622,1059602.6490066226,0.21192052980132445
24,1,10,Rashad Jennings,Emma Slater,1,1st Place,7.75,0.10264900662251655,0.1026490066225165,1026490.0662251656,0.20529801324503305
24,1,5,Heather Morris,Maksim Chmerkoskiy,8,Eliminated Week 6,7.0,0.09271523178807947,0.0927152317880794,927152.3178807948,0.1854304635761589
24,1,7,Nancy Kerrigan,Artem Chigvintsev,7,Eliminated Week 7,7.0,0.09271523178807947,0.0927152317880794,927152.3178807948,0.1854304635761589
24,1,3,David Ross,Lindsay Arnold,2,2nd Place,7.0,0.09271523178807947,0.0927152317880794,927152.3178807948,0.1854304635761589
24,1,9,Normani,Valentin Chmerkovskiy,3,3rd Place,6.75,0.08940397350993377,0.0894039735099337,894039.7350993378,0.17880794701986746
24,1,4,Erika Jayne,Gleb Savchenko,9,Eliminated Week 5,6.0,0.07947019867549669,0.0794701986754966,794701.9867549669,0.1589403973509933
24,1,8,Nick Viall,Peta Murgatroyd,6,Eliminated Week 7,6.0,0.07947019867549669,0.0794701986754966,794701.9867549669,0.1589403973509933
24,1,0,Bonner Bolton,Sharna Burgess,5,Eliminated Week 8,5.5,0.0728476821192053,0.0728476821192053,728476.8211920529,0.1456953642384106
24,1,1,Charo,Keo Motsepe,11,Eliminated Week 3,5.25,0.0695364238410596,0.0695364238410596,695364.2384105959,0.1390728476821192
24,1,6,Mr. T,Kym Herjavec,10,Eliminated Week 4,5.0,0.06622516556291391,0.0662251655629139,662251.6556291392,0.13245033112582782
24,1,2,Chris Kattan,Witney Carson,12,Eliminated Week 2,4.25,0.056291390728476824,0.0562913907284768,562913.9072847683,0.11258278145695363
24,2,10,Rashad Jennings,Emma Slater,1,1st Place,8.0,0.0975609756097561,0.0909090909090909,909090.9090909092,0.188470066518847
24,2,9,Normani,Valentin Chmerkovskiy,3,3rd Place,8.0,0.0975609756097561,0.0909090909090909,909090.9090909092,0.188470066518847
24,2,5,Heather Morris,Maksim Chmerkoskiy,8,Eliminated Week 6,7.5,0.09146341463414634,0.0909090909090909,909090.9090909092,0.18237250554323725
24,2,11,Simone Biles,Sasha Farber,4,Eliminated Week 9,7.25,0.08841463414634146,0.0909090909090909,909090.9090909092,0.17932372505543237
24,2,7,Nancy Kerrigan,Artem Chigvintsev,7,Eliminated Week 7,7.0,0.08536585365853659,0.0909090909090909,909090.9090909092,0.1762749445676275
24,2,0,Bonner Bolton,Sharna Burgess,5,Eliminated Week 8,7.0,0.08536585365853659,0.0909090909090909,909090.9090909092,0.1762749445676275
24,2,4,Erika Jayne,Gleb Savchenko,9,Eliminated Week 5,7.0,0.08536585365853659,0.0909090909090909,909090.9090909092,0.1762749445676275
24,2,3,David Ross,Lindsay Arnold,2,2nd Place,6.75,0.08231707317073171,0.0909090909090909,909090.9090909092,0.1732261640798226
24,2,1,Charo,Keo Motsepe,11,Eliminated Week 3,6.25,0.07621951219512195,0.0909090909090909,909090.9090909092,0.16712860310421285
24,2,8,Nick Viall,Peta Murgatroyd,6,Eliminated Week 7,6.25,0.07621951219512195,0.0909090909090909,909090.9090909092,0.16712860310421285
24,2,6,Mr. T,Kym Herjavec,10,Eliminated Week 4,5.5,0.06707317073170732,0.0909090909090909,909090.9090909092,0.1579822616407982
24,2,2,Chris Kattan,Witney Carson,12,Eliminated Week 2,5.5,0.06707317073170732,0.0,0.0,0.06707317073170732
